Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf
466,15.533,1786.48,1097.1,0.91,1807.09,1093.28,0.91,1794.83,1085.67,0.55,1838.81,1129.03,0.93,1803.24,1105.18,0.2,1785.16,1221.76,0.99,1740.34,1184.71,0.98,1817.14,1356.76,0.96,1745.13,1309.62,0.91,1822.56,1470.02,0.95,1777.55,1406.81,0.88,1552.86,1296.64,0.99,1538.97,1262.36,0.99,1353.25,1341.57,0.99,1356.83,1308.2,0.98,1105.36,1456.17,0.97,1134.22,1442.36,0.96
467,15.567,1787.9,1097.08,0.92,1808.52,1093.58,0.92,1795.79,1084.88,0.57,1838.74,1129.19,0.94,1802.25,1103.06,0.2,1788.77,1224.48,0.99,1736.23,1179.6,0.97,1819.56,1363.08,0.96,1732.21,1299.02,0.9,1823.5,1472.73,0.95,1773.29,1402.64,0.86,1558.28,1296.1,0.99,1540.3,1258.71,0.99,1358.89,1341.58,0.99,1359.45,1304.03,0.99,1108.32,1456.64,0.97,1139.24,1441.79,0.96
468,15.6,1786.29,1097.27,0.91,1807.03,1093.53,0.91,1794.74,1085.11,0.54,1838.45,1128.98,0.93,1802.69,1103.41,0.2,1786.42,1223.69,0.99,1736.88,1181.29,0.97,1817.79,1362.07,0.96,1736.61,1303.92,0.9,1824.12,1471.36,0.95,1775.86,1406.07,0.86,1553.89,1297.21,0.99,1537.28,1260.93,0.99,1355.9,1343.69,0.99,1357.72,1307.75,0.98,1108.31,1456.32,0.97,1137.77,1441.95,0.96
469,15.633,1786.4,1098.08,0.92,1807.91,1094.7,0.93,1794.43,1085.41,0.58,1839.81,1130.36,0.94,1800.58,1102.8,0.2,1788.58,1224.81,0.99,1734.75,1178.76,0.98,1820.54,1361.79,0.96,1730.56,1296.37,0.9,1824.87,1473.54,0.96,1773.7,1401.67,0.87,1554.21,1297.17,0.99,1534.95,1259.44,0.99,1353.93,1344.73,0.99,1351.63,1310.31,0.99,1107.33,1454.49,0.97,1135.8,1443.03,0.96
470,15.667,1786.71,1096.66,0.92,1807.91,1093.45,0.92,1794.63,1084.66,0.56,1839.27,1130.12,0.94,1801.45,1103.48,0.2,1788.62,1224.54,0.99,1736.36,1179.99,0.98,1819.62,1363.14,0.96,1732.61,1299.69,0.9,1823.07,1472.9,0.95,1772.2,1402.7,0.87,1559.1,1295.92,0.99,1541.05,1259.07,0.99,1363.38,1338.02,0.99,1362.56,1302.51,0.99,1109.63,1454.3,0.97,1139.18,1439.87,0.96
471,15.7,1786.58,1097.8,0.92,1807.82,1094.17,0.92,1794.51,1085.29,0.57,1839.51,1129.6,0.94,1801.07,1102.97,0.2,1788.27,1224.64,0.99,1734.72,1179.14,0.97,1818.95,1362.32,0.96,1728.6,1296.76,0.9,1823.44,1472.72,0.95,1773.17,1401.66,0.86,1555.47,1297.08,0.99,1537.08,1259.68,0.99,1358.26,1341.4,0.99,1358.37,1305.05,0.98,1107.71,1454.78,0.97,1138.26,1440.7,0.96
472,15.733,1786.88,1096.69,0.92,1808.02,1093.35,0.92,1794.76,1084.4,0.56,1839.17,1129.78,0.94,1801.34,1102.86,0.19,1789.06,1225.4,0.99,1734.59,1178.88,0.97,1820.02,1364.58,0.96,1728.16,1297.72,0.89,1825.12,1473.57,0.95,1772.08,1401.33,0.85,1557.91,1297.27,0.99,1538.84,1259.28,0.99,1361.12,1338.9,0.99,1360.63,1300.53,0.98,1108.06,1457.01,0.97,1138.08,1440.91,0.96
473,15.767,1786.18,1097.36,0.92,1807.45,1093.83,0.92,1794.31,1085.14,0.56,1839.49,1129.59,0.94,1800.92,1103.27,0.2,1786.86,1224.32,0.99,1735.1,1179.75,0.97,1818.57,1362.4,0.96,1732.57,1300.75,0.89,1823.62,1472.04,0.95,1774.3,1405.49,0.85,1552.3,1295.57,0.99,1534.39,1258.18,0.99,1353.95,1343.08,0.99,1352.68,1306.04,0.99,1108.62,1456.1,0.97,1137.48,1441.52,0.97
474,15.8,1785.72,1097.16,0.92,1807.26,1093.6,0.93,1793.56,1084.68,0.58,1839.46,1129.29,0.94,1799.55,1102.46,0.2,1787.74,1223.9,0.99,1733.63,1178.24,0.98,1819.29,1363.09,0.96,1730.01,1299.07,0.9,1822.26,1472.34,0.95,1771.52,1403.4,0.86,1554.33,1296.25,0.99,1535.28,1258.41,0.99,1355.86,1341.69,0.99,1354.91,1303.47,0.99,1108.17,1455.49,0.97,1138.05,1440.96,0.96
475,15.833,1786.12,1097.23,0.92,1807.65,1093.96,0.93,1794.28,1084.39,0.58,1839.15,1129.7,0.94,1800.51,1101.62,0.2,1787.34,1224.49,0.99,1734.88,1178.53,0.98,1819.52,1362.63,0.96,1731.47,1298.94,0.9,1824.49,1472.99,0.96,1771.92,1402.08,0.87,1555.31,1298.12,0.99,1537.29,1260.1,0.99,1352.32,1344.69,0.99,1353.77,1306.95,0.99,1106.94,1455.8,0.97,1137.18,1440.58,0.96
476,15.867,1786.67,1096.52,0.92,1807.55,1092.98,0.92,1794.72,1084.38,0.55,1838.82,1128.83,0.93,1802.08,1102.85,0.2,1788.02,1223.57,0.99,1736.95,1180.36,0.98,1819.14,1362.26,0.96,1735.29,1301.65,0.9,1824.03,1472.15,0.95,1774.13,1404.01,0.87,1556.53,1298.19,0.99,1539.21,1261.5,0.99,1357.21,1339.41,0.99,1359.43,1303.65,0.99,1108.86,1456.92,0.97,1139.51,1440.87,0.96
477,15.9,1787.54,1097.22,0.93,1809.29,1093.85,0.93,1795.13,1084.18,0.6,1840.69,1129.5,0.94,1800.12,1101.12,0.21,1788.88,1225.17,0.99,1733.84,1177.33,0.97,1819.32,1363.92,0.96,1728.05,1296.06,0.89,1824.16,1474.19,0.96,1772.9,1403.06,0.85,1556.49,1296.03,0.99,1536.71,1257.71,0.99,1358.57,1342.68,0.99,1355.53,1306.19,0.99,1109.9,1454.65,0.97,1138.66,1440.63,0.96
478,15.933,1787.63,1097.2,0.92,1808.79,1093.47,0.93,1795.24,1084.37,0.57,1840.27,1128.66,0.94,1801.14,1101.67,0.19,1791.08,1225.96,0.99,1732.58,1176.94,0.97,1820.1,1365.42,0.96,1720.47,1290.51,0.89,1825.06,1473.89,0.96,1768.16,1398.19,0.85,1560.1,1296.68,0.99,1538.58,1257.87,0.99,1360.9,1338.51,0.99,1355.76,1301.52,0.99,1110.1,1454.92,0.97,1138.33,1440.85,0.96
479,15.967,1787.07,1096.68,0.91,1807.68,1092.59,0.91,1794.95,1084.55,0.56,1839.39,1126.93,0.93,1802.71,1102.27,0.2,1787.75,1220.79,0.99,1739.3,1179.56,0.98,1818.09,1358.01,0.96,1739.1,1300.47,0.91,1824.26,1471.37,0.95,1774.04,1402.95,0.87,1559.24,1292.94,0.99,1542.8,1257.41,0.99,1362.77,1339.59,0.99,1360.37,1305.72,0.98,1111.45,1453.22,0.97,1139.7,1439.78,0.96
480,16.0,1787.5,1097.05,0.92,1808.37,1092.99,0.92,1795.19,1084.91,0.56,1840.5,1128.35,0.94,1802.48,1103.44,0.2,1790.21,1224.03,0.99,1736.25,1179.96,0.97,1817.44,1360.32,0.96,1728.91,1295.96,0.89,1823.2,1470.83,0.95,1774.06,1402.69,0.85,1559.74,1295.97,0.99,1541.11,1259.32,0.99,1366.55,1335.68,0.99,1365.54,1298.8,0.98,1111.11,1455.57,0.97,1142.31,1439.13,0.96
481,16.033,1788.88,1095.78,0.92,1809.74,1092.35,0.92,1797.01,1083.53,0.57,1840.1,1128.95,0.94,1803.56,1102.46,0.2,1788.66,1224.63,0.99,1737.03,1179.86,0.97,1818.79,1364.76,0.96,1733.4,1300.43,0.89,1823.71,1473.94,0.95,1775.71,1403.51,0.85,1556.17,1296.88,0.99,1538.35,1260.35,0.99,1363.0,1337.92,0.99,1360.28,1304.89,0.99,1111.65,1454.29,0.97,1138.34,1442.81,0.96
482,16.067,1787.4,1096.61,0.91,1808.13,1092.9,0.92,1795.66,1084.57,0.55,1839.62,1128.32,0.94,1802.72,1102.96,0.2,1788.72,1223.91,0.99,1735.35,1179.2,0.97,1819.55,1363.49,0.96,1728.91,1296.38,0.9,1823.2,1472.21,0.95,1773.53,1401.62,0.86,1555.8,1294.48,0.99,1537.15,1257.54,0.99,1356.11,1342.52,0.99,1352.73,1308.93,0.99,1109.73,1454.29,0.97,1137.85,1442.0,0.96
483,16.1,1787.37,1096.88,0.92,1808.39,1093.03,0.92,1795.22,1084.86,0.57,1840.49,1128.7,0.94,1801.91,1103.63,0.2,1789.3,1223.98,0.99,1735.5,1181.1,0.98,1820.05,1363.72,0.96,1731.5,1302.86,0.9,1823.2,1471.74,0.96,1773.08,1402.5,0.86,1555.96,1296.14,0.99,1536.82,1259.79,0.99,1360.46,1340.21,0.99,1357.48,1305.85,0.99,1112.48,1454.76,0.97,1139.24,1440.58,0.96
484,16.133,1786.39,1097.57,0.92,1807.32,1093.43,0.92,1794.4,1085.5,0.57,1840.06,1128.07,0.94,1801.57,1103.62,0.2,1786.89,1222.6,0.99,1736.3,1181.6,0.98,1817.93,1361.71,0.96,1736.55,1305.48,0.9,1822.21,1470.89,0.96,1776.45,1407.17,0.87,1552.44,1295.74,0.99,1535.16,1259.89,0.99,1352.77,1344.72,0.99,1352.16,1310.46,0.99,1108.74,1456.31,0.97,1136.53,1442.3,0.97
485,16.167,1786.36,1096.79,0.92,1807.24,1092.67,0.92,1794.24,1085.01,0.55,1840.21,1127.7,0.94,1802.08,1103.66,0.19,1788.65,1222.63,0.99,1738.4,1181.75,0.98,1818.24,1360.61,0.96,1737.52,1302.89,0.9,1822.86,1471.27,0.96,1776.2,1404.99,0.86,1558.03,1293.98,0.99,1540.75,1258.59,0.99,1360.92,1340.54,0.99,1357.6,1307.64,0.99,1111.3,1453.15,0.97,1138.44,1439.71,0.96
486,16.2,1787.24,1097.16,0.92,1808.11,1093.09,0.92,1795.08,1085.3,0.58,1840.42,1128.23,0.94,1802.03,1103.9,0.21,1788.75,1223.27,0.99,1737.26,1181.0,0.98,1818.02,1361.8,0.96,1732.41,1300.93,0.91,1823.92,1472.19,0.96,1773.47,1403.53,0.87,1554.97,1294.94,0.99,1537.79,1258.88,0.99,1356.61,1343.07,0.99,1356.83,1309.26,0.99,1107.07,1454.89,0.97,1136.92,1442.39,0.96
487,16.233,1786.82,1097.16,0.92,1807.7,1093.05,0.92,1794.9,1084.93,0.56,1840.32,1127.89,0.94,1802.35,1102.92,0.2,1790.21,1224.78,0.99,1735.33,1179.7,0.98,1819.42,1364.98,0.96,1727.48,1297.07,0.91,1824.86,1473.96,0.96,1770.77,1400.74,0.87,1557.27,1295.21,0.99,1537.96,1257.95,0.99,1358.68,1343.32,0.99,1356.77,1307.9,0.99,1108.98,1454.02,0.97,1137.83,1441.28,0.97
488,16.267,1786.75,1095.91,0.91,1807.08,1091.6,0.91,1794.76,1084.2,0.53,1839.03,1126.31,0.93,1802.87,1102.96,0.2,1788.3,1221.76,0.99,1736.8,1179.85,0.98,1818.59,1360.65,0.96,1733.83,1299.48,0.9,1824.04,1473.07,0.95,1774.02,1402.69,0.87,1555.05,1295.18,0.99,1537.24,1259.21,0.99,1361.2,1340.56,0.99,1358.91,1305.62,0.99,1109.7,1453.47,0.97,1139.04,1440.18,0.96
489,16.3,1787.98,1095.58,0.9,1807.6,1091.62,0.9,1796.79,1084.61,0.51,1838.29,1127.08,0.93,1806.5,1104.72,0.2,1785.96,1221.24,0.99,1740.28,1183.77,0.98,1815.65,1358.15,0.96,1743.87,1307.94,0.91,1821.53,1469.12,0.95,1777.9,1407.28,0.87,1555.22,1295.68,0.99,1540.58,1261.14,0.99,1360.58,1341.2,0.99,1361.9,1304.18,0.99,1108.69,1456.0,0.97,1138.05,1438.16,0.96
490,16.333,1787.9,1096.34,0.91,1808.53,1092.68,0.92,1796.0,1084.13,0.55,1839.68,1128.27,0.94,1803.31,1102.44,0.19,1791.51,1225.06,0.99,1734.92,1178.09,0.97,1820.67,1365.23,0.96,1725.04,1294.17,0.89,1825.1,1475.38,0.95,1771.81,1401.73,0.85,1560.88,1296.45,0.99,1540.47,1258.3,0.99,1363.7,1339.44,0.99,1361.24,1301.32,0.98,1110.07,1454.87,0.97,1138.51,1439.3,0.96
491,16.367,1788.3,1095.37,0.91,1808.49,1091.77,0.91,1797.02,1084.47,0.53,1839.52,1128.2,0.94,1805.25,1105.13,0.2,1785.99,1221.94,0.99,1739.16,1184.35,0.98,1815.3,1359.04,0.96,1741.98,1308.92,0.91,1820.63,1470.38,0.95,1778.09,1408.2,0.87,1551.68,1295.52,0.99,1536.04,1261.28,0.99,1354.53,1344.22,0.99,1353.4,1312.07,0.99,1110.81,1454.73,0.97,1135.77,1441.81,0.96
492,16.4,1786.61,1095.97,0.91,1807.19,1092.23,0.92,1795.22,1084.53,0.54,1839.36,1128.53,0.94,1804.58,1104.33,0.19,1787.09,1221.98,0.99,1741.39,1182.82,0.97,1816.48,1358.53,0.96,1743.93,1305.27,0.89,1821.57,1470.16,0.95,1779.31,1406.57,0.85,1559.53,1295.62,0.99,1545.21,1260.98,0.99,1363.69,1337.1,0.99,1366.38,1302.06,0.98,1112.01,1456.11,0.97,1141.85,1438.43,0.96
493,16.433,1786.66,1096.26,0.91,1807.07,1092.4,0.91,1795.09,1085.1,0.54,1839.24,1128.23,0.94,1803.76,1104.97,0.2,1787.16,1221.88,0.99,1740.68,1183.31,0.98,1818.36,1359.79,0.96,1743.37,1307.7,0.91,1822.49,1469.67,0.95,1776.92,1404.92,0.87,1555.37,1296.34,0.99,1540.44,1261.18,0.99,1356.07,1345.09,0.99,1357.95,1309.41,0.99,1109.73,1456.67,0.97,1137.71,1440.44,0.96
494,16.467,1787.79,1094.78,0.9,1807.59,1090.99,0.9,1796.56,1084.11,0.5,1838.58,1127.17,0.93,1805.78,1105.08,0.2,1786.45,1221.38,0.99,1740.14,1184.25,0.98,1817.16,1358.49,0.96,1741.95,1308.06,0.91,1821.1,1469.24,0.95,1774.86,1404.77,0.87,1554.42,1296.26,0.99,1539.22,1261.8,0.99,1358.17,1343.08,0.99,1357.43,1307.97,0.99,1113.5,1454.77,0.97,1140.59,1438.14,0.96
495,16.5,1788.14,1095.04,0.9,1808.13,1091.86,0.9,1796.94,1084.44,0.52,1838.47,1129.16,0.93,1805.9,1105.65,0.2,1786.25,1222.09,0.99,1741.44,1184.26,0.98,1815.9,1358.91,0.96,1746.19,1309.41,0.91,1820.94,1468.81,0.95,1777.08,1405.83,0.87,1557.82,1294.76,0.99,1543.32,1260.28,0.99,1362.18,1341.6,0.99,1363.5,1305.57,0.99,1112.48,1456.57,0.97,1141.11,1439.27,0.96
496,16.533,1789.1,1095.29,0.9,1808.55,1091.83,0.9,1797.68,1084.61,0.51,1837.88,1128.44,0.93,1806.9,1105.54,0.2,1786.99,1222.18,0.99,1741.91,1183.9,0.98,1816.54,1359.28,0.96,1744.67,1307.0,0.91,1821.06,1469.38,0.95,1777.11,1406.38,0.87,1559.45,1294.77,0.99,1545.33,1260.34,0.99,1365.2,1338.61,0.99,1368.49,1302.6,0.98,1112.03,1455.55,0.97,1144.38,1437.92,0.96
497,16.567,1787.88,1094.8,0.9,1807.43,1091.01,0.89,1796.67,1084.75,0.51,1838.1,1127.64,0.93,1806.62,1106.8,0.2,1784.34,1219.87,0.99,1744.74,1188.04,0.98,1813.92,1355.14,0.96,1756.07,1316.53,0.92,1819.53,1466.53,0.95,1782.03,1410.93,0.88,1553.54,1296.28,0.99,1541.96,1264.22,0.99,1355.95,1341.72,0.99,1359.09,1310.17,0.99,1110.11,1455.83,0.97,1138.46,1440.13,0.96
498,16.6,1787.12,1095.95,0.91,1807.24,1091.96,0.91,1795.7,1084.99,0.52,1839.11,1127.85,0.94,1804.79,1105.4,0.19,1786.43,1222.09,0.99,1740.0,1184.52,0.97,1818.36,1360.72,0.96,1743.03,1309.07,0.9,1821.77,1469.27,0.95,1777.56,1407.14,0.85,1554.7,1296.05,0.99,1539.68,1261.51,0.99,1354.2,1345.77,0.99,1355.81,1311.9,0.98,1107.93,1457.49,0.97,1136.69,1441.3,0.96
499,16.633,1787.42,1095.7,0.9,1806.99,1092.07,0.9,1796.52,1085.79,0.51,1837.79,1128.88,0.93,1807.15,1107.94,0.21,1782.23,1219.21,0.99,1747.34,1189.36,0.98,1812.63,1352.57,0.96,1763.91,1320.47,0.92,1816.36,1464.73,0.95,1784.88,1413.82,0.89,1551.86,1296.46,0.99,1542.7,1265.19,0.99,1356.71,1340.63,0.99,1360.7,1309.06,0.99,1112.21,1455.2,0.97,1140.62,1439.43,0.96
500,16.667,1786.72,1096.01,0.92,1807.44,1092.27,0.91,1795.11,1084.9,0.55,1839.89,1128.29,0.94,1803.37,1104.83,0.2,1785.55,1220.36,0.99,1742.18,1184.06,0.98,1816.97,1355.65,0.96,1750.13,1310.75,0.92,1821.31,1469.28,0.96,1778.7,1406.77,0.88,1552.66,1296.73,0.99,1538.72,1262.56,0.99,1355.02,1347.63,0.99,1355.9,1313.9,0.99,1111.98,1456.72,0.97,1137.55,1442.21,0.96
501,16.7,1787.17,1096.41,0.91,1807.18,1092.48,0.9,1796.06,1085.86,0.53,1839.01,1128.45,0.93,1806.31,1106.71,0.2,1783.59,1219.55,0.99,1747.74,1187.84,0.98,1814.09,1353.89,0.96,1763.7,1318.89,0.92,1819.16,1467.14,0.95,1786.79,1415.17,0.88,1553.75,1296.77,0.99,1543.89,1264.47,0.99,1355.58,1344.91,0.99,1358.2,1311.87,0.99,1109.44,1455.1,0.97,1136.62,1439.18,0.96
502,16.733,1786.49,1095.94,0.9,1806.24,1091.74,0.9,1795.44,1085.31,0.52,1837.97,1127.11,0.93,1805.64,1105.95,0.2,1783.84,1219.63,0.99,1746.03,1187.28,0.98,1815.06,1355.0,0.96,1759.21,1315.68,0.92,1819.99,1467.69,0.95,1783.4,1410.58,0.89,1551.52,1298.47,0.99,1540.49,1265.73,0.99,1350.65,1351.59,0.99,1352.12,1320.16,0.99,1109.47,1456.26,0.97,1134.99,1441.26,0.96
503,16.767,1786.9,1095.95,0.91,1807.27,1091.95,0.91,1795.51,1084.13,0.52,1838.78,1127.56,0.94,1804.67,1103.33,0.19,1787.56,1222.87,0.99,1741.07,1182.12,0.97,1817.22,1358.66,0.96,1742.45,1302.63,0.89,1822.62,1470.99,0.95,1779.89,1407.67,0.85,1557.48,1300.0,0.99,1542.48,1264.25,0.99,1360.47,1345.64,0.99,1361.37,1309.05,0.99,1110.33,1457.5,0.97,1140.81,1440.15,0.96
504,16.8,1786.43,1098.35,0.93,1807.35,1092.66,0.93,1793.27,1085.21,0.58,1840.98,1124.95,0.94,1799.59,1101.77,0.2,1791.99,1223.82,0.99,1735.91,1180.01,0.97,1821.97,1363.77,0.96,1728.24,1295.97,0.88,1825.26,1474.16,0.96,1771.94,1400.81,0.84,1558.26,1302.41,0.99,1537.9,1265.45,0.99,1357.34,1351.72,0.99,1350.87,1319.62,0.99,1109.41,1458.26,0.97,1136.16,1445.56,0.97
505,16.833,1786.2,1096.5,0.92,1807.04,1091.33,0.92,1793.58,1083.83,0.55,1840.44,1124.63,0.94,1801.03,1101.16,0.19,1791.23,1222.58,0.99,1739.73,1180.1,0.97,1821.17,1361.07,0.96,1737.54,1297.86,0.89,1824.06,1472.68,0.96,1774.0,1402.13,0.85,1558.7,1303.79,0.99,1540.66,1266.82,0.99,1356.11,1358.52,0.99,1354.79,1323.7,0.99,1109.24,1460.58,0.97,1136.07,1445.19,0.97
506,16.867,1785.49,1097.03,0.93,1807.48,1091.66,0.94,1792.35,1083.8,0.59,1843.19,1125.05,0.95,1798.75,1100.47,0.19,1793.75,1224.62,0.99,1738.56,1179.18,0.97,1821.91,1361.79,0.97,1732.16,1293.99,0.89,1824.87,1474.55,0.96,1772.22,1399.95,0.85,1562.51,1305.19,0.99,1542.32,1266.76,0.99,1362.49,1362.44,0.99,1358.05,1323.6,0.99,1111.75,1461.69,0.98,1137.99,1443.67,0.97
507,16.9,1785.17,1098.89,0.93,1807.22,1093.19,0.94,1791.79,1085.56,0.6,1843.33,1126.34,0.95,1797.9,1102.27,0.19,1793.32,1225.78,0.99,1738.81,1180.9,0.97,1823.95,1363.53,0.97,1734.04,1297.45,0.89,1821.48,1474.46,0.96,1770.85,1401.72,0.85,1560.07,1308.64,0.99,1540.03,1270.19,0.99,1361.32,1365.69,0.99,1356.91,1326.73,0.99,1115.76,1462.46,0.98,1141.57,1445.93,0.97
508,16.933,1783.93,1099.72,0.93,1805.35,1092.84,0.94,1790.12,1086.4,0.58,1842.43,1123.64,0.95,1797.21,1102.4,0.19,1795.77,1223.97,0.99,1742.11,1181.86,0.98,1823.85,1362.34,0.97,1738.16,1297.69,0.9,1823.59,1472.51,0.96,1771.65,1400.65,0.86,1564.95,1312.27,1.0,1545.44,1274.53,0.99,1360.4,1374.26,0.99,1355.96,1336.79,0.99,1111.24,1463.59,0.98,1137.25,1446.6,0.97
509,16.967,1783.69,1098.48,0.93,1804.82,1091.93,0.94,1790.74,1084.79,0.56,1840.42,1123.75,0.96,1798.49,1101.27,0.18,1793.66,1224.6,0.99,1740.02,1180.92,0.97,1822.45,1361.34,0.97,1732.64,1293.14,0.88,1823.03,1471.81,0.96,1771.55,1401.08,0.83,1563.53,1317.61,1.0,1543.85,1279.73,0.99,1357.85,1377.46,0.99,1350.56,1342.14,0.99,1111.11,1465.59,0.98,1133.68,1449.11,0.97
510,17.0,1781.76,1101.45,0.94,1803.64,1093.6,0.95,1787.94,1086.36,0.6,1842.21,1122.9,0.96,1795.89,1100.06,0.17,1798.81,1226.57,0.99,1739.95,1178.61,0.97,1822.97,1361.54,0.97,1726.33,1284.82,0.86,1823.12,1473.96,0.96,1771.68,1399.86,0.82,1571.25,1321.04,1.0,1549.45,1281.34,0.99,1374.58,1377.23,0.99,1368.51,1335.02,0.99,1112.36,1465.87,0.98,1139.66,1447.28,0.97
511,17.033,1780.37,1101.42,0.94,1802.26,1092.89,0.95,1785.98,1086.32,0.6,1840.59,1121.8,0.96,1793.19,1100.63,0.18,1797.98,1227.3,0.99,1739.58,1182.32,0.97,1827.98,1365.28,0.97,1728.84,1291.11,0.86,1821.77,1473.65,0.96,1770.45,1401.8,0.81,1570.38,1328.08,1.0,1548.54,1289.5,0.99,1370.88,1384.43,0.99,1362.87,1347.2,0.99,1117.62,1465.28,0.98,1145.17,1447.45,0.97
512,17.067,1778.49,1102.06,0.93,1798.87,1093.02,0.94,1785.01,1087.52,0.55,1836.3,1120.84,0.96,1794.84,1102.51,0.18,1795.48,1225.39,0.99,1741.41,1185.5,0.97,1826.89,1363.63,0.97,1736.61,1299.11,0.87,1821.49,1473.08,0.96,1773.82,1407.36,0.82,1568.9,1332.23,1.0,1548.3,1295.63,0.99,1367.42,1389.46,0.99,1355.98,1355.69,0.99,1119.79,1463.33,0.98,1142.89,1449.98,0.97
513,17.1,1776.36,1102.83,0.94,1797.55,1093.54,0.95,1782.59,1086.93,0.59,1835.13,1121.19,0.96,1791.01,1100.52,0.17,1795.25,1228.38,0.99,1736.92,1181.79,0.97,1827.37,1365.27,0.97,1722.96,1286.23,0.83,1822.45,1474.43,0.96,1769.48,1401.89,0.77,1567.37,1341.2,1.0,1544.74,1301.86,0.99,1365.52,1394.65,0.99,1350.98,1358.73,0.99,1119.48,1466.68,0.98,1139.88,1453.35,0.97
514,17.133,1774.08,1103.85,0.94,1795.36,1093.66,0.95,1779.56,1087.92,0.59,1834.11,1120.35,0.96,1788.07,1101.66,0.17,1796.03,1228.27,0.99,1736.25,1186.02,0.97,1828.0,1366.52,0.97,1726.07,1296.22,0.84,1821.02,1474.34,0.96,1768.8,1405.15,0.79,1572.46,1345.21,1.0,1548.91,1307.79,0.99,1372.51,1397.16,0.99,1359.55,1362.32,0.99,1122.96,1466.36,0.98,1149.39,1453.3,0.97
515,17.167,1772.35,1104.54,0.94,1793.53,1094.32,0.95,1777.57,1088.5,0.58,1831.41,1121.01,0.96,1785.66,1102.12,0.18,1795.41,1229.05,0.99,1734.06,1185.14,0.97,1827.55,1365.6,0.97,1722.17,1291.73,0.82,1822.74,1474.35,0.96,1767.77,1404.26,0.77,1574.35,1349.38,1.0,1549.78,1311.25,0.99,1375.79,1403.7,0.99,1360.38,1367.54,0.99,1117.94,1470.84,0.98,1143.34,1456.91,0.97
516,17.2,1769.23,1103.61,0.93,1790.49,1093.1,0.95,1775.21,1086.94,0.56,1828.83,1119.87,0.97,1784.98,1100.47,0.16,1794.08,1230.51,0.99,1732.16,1185.65,0.96,1829.3,1369.5,0.97,1715.79,1290.98,0.8,1822.04,1475.46,0.96,1761.87,1398.62,0.73,1570.43,1357.21,1.0,1546.21,1319.18,0.99,1372.72,1406.45,0.99,1359.0,1373.81,0.99,1119.39,1471.04,0.98,1146.15,1459.34,0.97
517,17.233,1765.46,1106.39,0.94,1786.96,1094.68,0.96,1770.87,1088.86,0.57,1827.22,1119.18,0.97,1780.62,1100.83,0.16,1793.47,1232.2,0.99,1729.32,1186.0,0.96,1828.12,1369.3,0.97,1705.16,1287.43,0.77,1823.33,1474.57,0.96,1754.57,1396.66,0.71,1568.24,1364.9,1.0,1542.8,1325.25,0.99,1368.02,1415.96,0.99,1349.93,1379.28,0.99,1117.15,1474.72,0.98,1140.23,1461.48,0.97
518,17.267,1759.45,1109.66,0.95,1782.36,1097.2,0.97,1764.27,1091.14,0.63,1826.53,1120.78,0.97,1774.07,1101.51,0.15,1793.04,1231.74,0.99,1728.43,1186.57,0.96,1828.75,1369.02,0.98,1707.61,1291.88,0.76,1823.34,1475.09,0.97,1755.95,1398.74,0.71,1571.5,1366.76,1.0,1545.08,1327.46,0.99,1373.5,1420.33,0.99,1354.31,1384.27,0.99,1118.5,1475.08,0.98,1134.77,1462.27,0.98
519,17.3,1754.95,1109.5,0.95,1777.62,1096.97,0.97,1760.07,1091.01,0.6,1821.62,1120.34,0.97,1771.22,1101.44,0.14,1790.23,1229.96,0.99,1726.96,1187.71,0.96,1828.08,1367.67,0.98,1712.16,1298.39,0.77,1824.57,1473.43,0.97,1760.19,1402.86,0.73,1572.46,1371.95,1.0,1546.3,1333.85,0.99,1368.49,1426.14,0.99,1352.42,1391.51,0.99,1113.2,1474.46,0.98,1133.39,1464.21,0.97
520,17.333,1749.56,1108.79,0.95,1771.54,1095.95,0.97,1755.18,1090.41,0.58,1815.28,1119.0,0.98,1768.41,1101.28,0.14,1786.44,1230.04,0.99,1724.37,1188.84,0.96,1826.35,1369.81,0.98,1709.9,1299.06,0.75,1824.09,1474.67,0.96,1755.85,1399.25,0.7,1570.59,1376.46,1.0,1545.35,1338.83,0.99,1363.09,1427.45,0.99,1348.32,1394.62,0.99,1112.82,1477.66,0.98,1134.2,1465.15,0.97
