Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
484,16.133,1501.54,865.34,0.99,1521.16,846.58,1.0,1484.1,848.99,0.99,1549.93,852.2,0.97,1463.59,858.07,0.81,1589.06,946.44,1.0,1438.21,955.92,1.0,1612.87,1090.29,1.0,1427.66,1098.39,1.0,1594.62,1004.49,1.0,1446.36,1009.94,0.99,1574.8,1159.65,1.0,1472.3,1163.27,1.0,1663.1,1198.01,1.0,1372.36,1202.74,1.0,1500.7,1269.13,0.99,1556.51,1259.48,0.99,-0.10455380344272398,-1.4066548057909787,-0.0113531844719717,-1.4957701784663762,-0.18739879808339244,-1.4843219882666052,0.12531255496679106,-1.4690735689548764,-0.28482717194119656,-1.4411893878458901,0.3111912614053998,-1.0214065795663116,-0.40538944051804,-0.9763738645896185,0.4242955803500274,-0.3380778823724978,-0.4555049619319761,-0.2996005626139299,0.3376028537335025,-0.7456524546299134,-0.36667460643997607,-0.7197633938047043,0.24345217748476175,-0.008598018365803034,-0.24345217748476175,0.008598018365803034,0.6629024657170437,0.17362296755254694,-0.7181957992960223,0.1960918221769943,-0.10854404401027871,0.5114633356055477,0.15656943941263915,0.4656230719425628
485,16.167,1501.7,867.03,0.99,1521.31,848.08,1.0,1484.44,850.76,0.99,1552.82,853.34,0.97,1464.18,859.82,0.77,1592.67,949.01,1.0,1438.97,959.81,1.0,1614.41,1085.63,1.0,1434.37,1095.59,1.0,1558.45,1008.68,0.99,1485.73,1004.99,0.99,1575.73,1161.51,1.0,1470.11,1165.88,1.0,1667.88,1197.77,1.0,1371.72,1201.98,1.0,1496.37,1269.7,0.99,1552.4,1263.18,0.99,-0.10133454093558739,-1.4167017712844492,-0.007688435952229424,-1.5071960950699992,-0.18375839468432606,-1.4943979532364757,0.1427852391128202,-1.4820773540086802,-0.2805085266049197,-1.4511325931574734,0.3330859674956273,-1.0252123431082265,-0.4008970175090742,-0.973637741689549,0.43690372998100274,-0.37279363516195213,-0.42286397737258574,-0.32523039163139467,0.16967088781533518,-0.740262670270032,-0.17759809507042862,-0.7578839924214134,0.25219025008521945,-0.010434305935168505,-0.25219025008522056,0.010434305935167419,0.6922457612640307,0.1627226429019848,-0.722044419861489,0.18282718660315472,-0.12678756182091705,0.5062190392024937,0.14077956016876125,0.47508326130899564
486,16.2,1502.07,867.1,0.99,1521.9,847.9,1.0,1485.01,850.53,0.98,1554.8,852.45,0.97,1464.91,858.76,0.71,1592.09,948.7,1.0,1439.77,956.68,1.0,1604.25,1087.58,1.0,1439.54,1094.05,0.99,1530.3,1002.11,0.99,1505.41,1013.86,0.99,1574.56,1159.18,1.0,1469.19,1161.72,1.0,1671.32,1203.81,1.0,1373.67,1201.18,1.0,1489.69,1270.54,0.99,1560.0,1260.17,0.99,-0.09528733524902538,-1.4113880229892204,0.00012028191775987344,-1.5037645358284675,-0.17736771592806416,-1.4911108780801747,0.1584112856891768,-1.4818732267962498,-0.2740743778066501,-1.4515140707537684,0.33782379421915115,-1.0187878434224218,-0.3950298743055393,-0.9803938552736102,0.39632891901734113,-0.3505977338852042,-0.3961364679489262,-0.31946877356906206,0.04053500628492966,-0.761817554321163,-0.07921767103636405,-0.7052850529742283,0.25348211348623484,-0.0061103214221792535,-0.25348211348623484,0.0061103214221792535,0.7190212479823553,0.20861695816196507,-0.7130552648614873,0.195963300413673,-0.15485094092349747,0.5296734530454513,0.18342992458313967,0.4797805135588379
487,16.233,1502.51,865.94,0.99,1521.96,847.37,1.0,1485.62,849.91,0.99,1553.2,853.4,0.97,1465.63,859.52,0.76,1591.92,949.37,1.0,1439.32,958.78,1.0,1603.19,1088.53,1.0,1439.28,1097.78,0.99,1530.85,1004.05,0.99,1501.72,1007.14,0.99,1574.23,1159.57,1.0,1468.54,1162.72,1.0,1670.05,1203.33,1.0,1371.61,1202.37,1.0,1489.81,1270.97,0.99,1559.17,1259.09,0.99,-0.09111744402240456,-1.4250768245104068,0.0027757631953847293,-1.5147219071856948,-0.17265247075291698,-1.5024602749834746,0.1535841844541884,-1.4856125992410538,-0.26915248166724,-1.4560688240136568,0.340501664324255,-1.0223256533957468,-0.3961617506595303,-0.976899685276498,0.39490662295379125,-0.3505426859701673,-0.39635484722964387,-0.305889104131373,0.04569147590315505,-0.7583626420503123,-0.09493110128215006,-0.7434459320090285,0.2551047061914687,-0.0076031774482273546,-0.2551047061914687,0.0076031774482273546,0.7176675398988487,0.2036444702561659,-0.7230259697195046,0.1990101525734368,-0.1524256050335061,0.5301707703184415,0.182403847543659,0.4728210889946706
488,16.267,1503.34,866.61,0.99,1523.0,847.9,1.0,1486.43,850.31,0.99,1554.67,853.38,0.97,1466.4,859.25,0.75,1592.75,949.63,1.0,1440.62,959.11,1.0,1607.85,1088.02,1.0,1437.0,1097.46,0.99,1529.69,1003.84,0.99,1498.73,1010.26,0.99,1574.63,1159.21,1.0,1469.58,1162.37,1.0,1671.4,1202.79,1.0,1372.49,1202.73,1.0,1491.16,1270.32,0.99,1559.71,1259.67,0.99,-0.090875567743877,-1.4246615784115957,0.004334326305929541,-1.515270790907622,-0.17276769940116124,-1.5035995882290853,0.1577065208408923,-1.4887321225763432,-0.2697694378455974,-1.4603047533966707,0.34212120880714925,-1.022610438838101,-0.3946174067471244,-0.9767004797540642,0.4152478313988107,-0.352412207019552,-0.41214842487837,-0.30669596084304257,0.03673281008991776,-0.7600810209113463,-0.11320098033643025,-0.7289900992531698,0.2543692616971555,-0.007651659847339104,-0.2543692616971555,0.007651659847339104,0.7230092132332562,0.20339855290396025,-0.7245589164934765,0.20310798354266915,-0.1498611480860247,0.530434369037399,0.18211434718936736,0.47885830740818125
489,16.3,1502.97,866.62,0.99,1522.95,847.9,1.0,1486.22,850.27,0.99,1555.75,854.29,0.97,1466.61,859.88,0.73,1593.38,949.92,1.0,1440.61,959.42,1.0,1610.81,1088.82,1.0,1435.85,1097.72,0.99,1529.8,1001.62,0.99,1499.3,1007.75,0.99,1575.3,1162.1,1.0,1469.86,1165.32,1.0,1672.08,1202.73,1.0,1372.67,1203.84,1.0,1489.94,1272.23,0.99,1560.37,1258.82,0.99,-0.09377633351615089,-1.4207042796692204,0.001769364783324176,-1.5102245735714313,-0.17387595546390894,-1.4988910748241961,0.15862116179147107,-1.4796671655567344,-0.2676522889800609,-1.4529354111276018,0.33857034232246475,-1.0223581000723103,-0.39198603051090924,-0.9769284637437312,0.4219217698179519,-0.3581289962786632,-0.4147486693450183,-0.31556860013925697,0.03452652360972032,-0.7751252371052003,-0.11132651933992867,-0.7458111665058118,0.25211057128870484,-0.007699127840949293,-0.25211057128870484,0.007699127840948206,0.7149190138023778,0.1865962536359115,-0.7168796612649789,0.19190434798588185,-0.15608666629103357,0.518949908881833,0.18071431124810589,0.4548223906538066
490,16.333,1504.4,868.49,0.99,1524.27,849.54,1.0,1487.36,852.13,0.99,1556.85,854.81,0.97,1467.17,860.94,0.73,1593.67,949.78,1.0,1440.53,959.38,1.0,1610.46,1088.92,1.0,1436.48,1098.13,0.99,1528.89,1000.05,0.99,1499.35,1006.58,0.99,1575.52,1161.03,1.0,1469.7,1164.35,1.0,1673.14,1203.38,1.0,1372.15,1203.69,1.0,1491.15,1273.1,0.99,1558.93,1261.34,0.99,-0.08747114871580812,-1.4131802280170622,0.007973756555092172,-1.5042059429080321,-0.1693222401006178,-1.4917649612949655,0.1644707376183001,-1.4788916675795145,-0.26630425506888505,-1.4494464099393216,0.3413344221716259,-1.0227063302077253,-0.39426863737471335,-0.9765930392867062,0.4219846466053663,-0.3543518199212054,-0.413722681982018,-0.3101118814438526,0.03016577781083314,-0.781236003686931,-0.1117286611273867,-0.749869358925029,0.2541514815240739,-0.007973756555093265,-0.25415148152407496,0.007973756555092172,0.7230660085771866,0.19545310495586107,-0.7227297658308878,0.19694217997518537,-0.1511170971224229,0.5303508802697607,0.1744619506511883,0.4738620988915125
491,16.367,1503.53,867.99,0.99,1523.35,849.26,1.0,1487.0,851.68,0.98,1556.42,854.43,0.97,1467.55,860.19,0.7,1593.78,949.97,1.0,1441.02,958.75,1.0,1609.07,1088.54,1.0,1437.19,1096.93,0.99,1527.78,997.24,1.0,1499.5,1006.73,0.99,1575.05,1160.66,1.0,1469.33,1163.48,1.0,1672.54,1204.47,1.0,1372.09,1203.62,1.0,1490.11,1270.85,0.99,1558.66,1259.61,0.99,-0.08981291316793708,-1.4154438105266254,0.005583225041521623,-1.505593642447068,-0.16937387000963003,-1.493945879860444,0.16475326997526657,-1.4807097860120073,-0.26298915195584505,-1.452986185805827,0.34457162131257124,-1.0208638200921425,-0.39068135915548907,-0.9786045822778617,0.41816430310987823,-0.3539090838820151,-0.409115628042584,-0.3135269648316937,0.02690536895009425,-0.793347399650108,-0.10920980706219122,-0.7476708430604124,0.25442178939212884,-0.0067865063004714935,-0.2544217893921299,0.006786506300470399,0.7236533491317937,0.20407650151771184,-0.722450067872846,0.19998534523728534,-0.15440505114830774,0.5235717413937904,0.17553467005544765,0.46947221599145333
492,16.4,1504.35,868.88,0.99,1523.77,849.55,1.0,1487.42,852.82,0.98,1557.88,853.34,0.97,1468.16,861.14,0.67,1594.45,950.91,1.0,1442.48,959.5,1.0,1608.52,1088.25,1.0,1438.37,1095.75,0.99,1530.43,999.28,0.99,1500.01,1006.54,0.99,1574.63,1162.0,1.0,1469.18,1164.55,1.0,1671.85,1204.3,1.0,1369.68,1199.74,1.0,1488.79,1268.64,0.99,1557.46,1261.57,0.99,-0.08435911606107081,-1.4146910836114235,0.008962104896261808,-1.5075798169330115,-0.16571484576280204,-1.4918660995009576,0.1728749188434614,-1.489367282049989,-0.2582671998121439,-1.451885020285458,0.3486090615010121,-1.020502630721106,-0.3816703385446001,-0.9792240885983725,0.4162212952224158,-0.3605264985748642,-0.4014206072436035,-0.3244858622628152,0.04096618994136174,-0.7880645535992645,-0.10521463094030946,-0.7531772176492012,0.25336567327370424,-0.006126908173048772,-0.2533656732737053,0.006126908173047679,0.7205484282413575,0.19714228062690753,-0.7315047816802224,0.17522957374918197,-0.15913142286313495,0.5063228860025395,0.1708566432099863,0.4723485795057138
493,16.433,1505.26,870.0,0.99,1524.84,850.64,1.0,1488.14,853.84,0.98,1558.76,854.69,0.97,1468.53,862.2,0.69,1595.22,951.22,1.0,1442.88,959.45,1.0,1608.38,1089.41,1.0,1438.59,1095.77,0.99,1530.28,995.55,0.99,1500.47,1004.06,0.99,1573.73,1163.02,1.0,1467.88,1165.36,1.0,1670.56,1205.3,1.0,1370.47,1202.49,1.0,1489.24,1270.51,0.99,1549.86,1261.31,0.99,-0.07442700062251288,-1.408535176142616,0.01931894162186087,-1.5012277931932332,-0.15639485206396714,-1.485906699465858,0.1817225351320333,-1.4818370339445242,-0.250284429562036,-1.4458803421030917,0.35628724678830925,-1.019666665974686,-0.3730925714705233,-0.9802627280445941,0.4192952447421382,-0.35803480904158796,-0.393632412748786,-0.32758413525843116,0.04536480095839816,-0.8074216394326484,-0.09736076279567675,-0.7666771058014114,0.2533965267254083,-0.005601774894071732,-0.2533965267254083,0.005601774894070643,0.7170032472321876,0.19682817597886668,-0.7197801954702749,0.183374340549516,-0.1511282260951825,0.5090433390920249,0.13911074320277192,0.4649951946258224
494,16.467,1505.54,870.07,0.99,1525.12,850.57,1.0,1488.24,853.86,0.98,1559.19,854.82,0.97,1468.78,862.6,0.69,1595.55,951.41,1.0,1442.87,960.12,1.0,1607.72,1089.82,1.0,1438.98,1097.02,0.99,1531.12,994.84,0.99,1501.29,1003.14,0.99,1574.44,1163.18,1.0,1468.79,1165.88,1.0,1669.56,1205.47,1.0,1373.54,1202.87,1.0,1487.47,1270.13,0.99,1554.72,1261.67,0.99,-0.07699534606947028,-1.4103918882498394,0.016788098785286688,-1.5037921525331779,-0.1598581446387909,-1.488033851533579,0.1799751246382794,-1.4834356846765528,-0.25306681863642017,-1.4461713741060722,0.3541306943481347,-1.0207930422597498,-0.37716942620469235,-0.9790742575465252,0.41242203877522376,-0.3578427561337561,-0.3958015814899321,-0.32335650470606164,0.045526641641698534,-0.8127738895507551,-0.09735181392609535,-0.7730189052660523,0.25301892106499285,-0.006466172142693319,-0.25301892106499285,0.00646617214269223,0.7086206204819748,0.19609265742358267,-0.7092432889105309,0.18363928885247022,-0.16354625763869698,0.505798354272848,0.15856491021025246,0.46527700884530715
495,16.5,1505.85,870.87,0.99,1525.78,851.99,1.0,1488.82,854.29,0.99,1557.94,857.56,0.97,1468.64,863.03,0.74,1595.16,951.75,1.0,1441.97,960.15,1.0,1607.26,1089.8,1.0,1439.0,1097.87,0.99,1531.63,993.73,0.99,1500.36,1002.4,0.99,1575.54,1163.03,1.0,1469.52,1165.83,1.0,1670.78,1203.68,1.0,1371.11,1204.13,1.0,1491.51,1270.29,0.99,1556.46,1261.59,0.99,-0.07999320883084916,-1.4078421093755382,0.01558620675661024,-1.498385981241631,-0.1616649322354867,-1.4873557426138762,0.16981771730817533,-1.4716736207387637,-0.2584432868042227,-1.4454408358284074,0.348315752840801,-1.0199613701525734,-0.38634609732692926,-0.9796770203816423,0.4063443995346418,-0.35790726469102163,-0.4005894924245086,-0.3192055143753774,0.043641378918509326,-0.81863553641642,-0.10632190885970773,-0.7770563325457092,0.2542230215901257,-0.006714058295154526,-0.2542230215901257,0.006714058295155616,0.7109708158976824,0.18823342006060167,-0.7261733621802842,0.19039151022690176,-0.14876434879693826,0.5076787222322344,0.1627199985390112,0.4659556456837699
496,16.533,1507.35,870.7,0.99,1527.32,852.03,1.0,1490.17,854.23,0.99,1559.05,857.91,0.97,1469.62,863.1,0.76,1594.66,952.07,1.0,1442.08,960.3,1.0,1607.2,1090.88,1.0,1439.72,1099.44,0.99,1532.31,993.74,0.99,1501.95,1002.8,0.99,1575.18,1162.68,1.0,1469.63,1165.5,1.0,1671.42,1204.57,1.0,1371.31,1204.68,1.0,1489.37,1270.28,0.99,1559.96,1261.24,0.99,-0.07239924697465185,-1.4109076765123016,0.02363615402725924,-1.5006913989312143,-0.1550175839407417,-1.49011163517537,0.17622520128768168,-1.4724145758019584,-0.253842195387376,-1.4474559513052172,0.3474731046265931,-1.0196006870518362,-0.3862816016764408,-0.9800227526379295,0.40777775803490357,-0.3520656838933352,-0.3976308027963457,-0.31090078491605166,0.04763298181892356,-0.8192103435491008,-0.09836775801172275,-0.7756409528091255,0.25379410555212006,-0.006780666770791302,-0.2537941055521211,0.006780666770790209,0.7166106800350399,0.19466765310752807,-0.7266133657678397,0.19519664129532086,-0.15886477076104946,0.5106659605604861,0.18060137629578119,0.4671927494910183
497,16.567,1507.29,870.45,0.99,1527.15,851.97,1.0,1490.24,854.09,0.99,1558.61,858.23,0.97,1469.72,863.24,0.76,1594.85,952.75,1.0,1441.54,960.68,1.0,1606.48,1089.98,1.0,1440.25,1098.87,0.99,1531.63,992.05,1.0,1502.05,1001.4,0.99,1575.51,1163.25,1.0,1469.43,1165.79,1.0,1670.18,1206.38,1.0,1370.13,1204.73,1.0,1486.35,1271.02,0.99,1556.35,1262.27,0.99,-0.07303380006876954,-1.414825400936954,0.022516349428316512,-1.5037361140641516,-0.15506451753731448,-1.4935364002205553,0.17387625391866343,-1.4736180911108911,-0.2537900496460854,-1.449514050376732,0.3482336264148556,-1.0188648116313082,-0.38936926479351114,-0.9807121084333282,0.404187716981377,-0.3586257876894635,-0.3955756944436237,-0.3158543461472139,0.04407046170157656,-0.8297852106627557,-0.09824441353124329,-0.784800623663876,0.25518529352091684,-0.006110205934607088,-0.25518529352091684,0.006110205934607088,0.7106602508667922,0.20139623655327335,-0.7329360410063438,0.19345778002405886,-0.173780030203159,0.5123912850674521,0.16300297406652786,0.47029340953374127
498,16.6,1508.26,870.84,0.99,1528.44,851.89,1.0,1491.0,854.28,0.99,1561.16,857.87,0.97,1470.32,863.34,0.74,1596.19,953.0,1.0,1441.88,961.63,1.0,1607.48,1091.46,1.0,1439.85,1100.58,0.99,1531.82,993.24,0.99,1501.96,1001.15,0.99,1576.81,1164.96,1.0,1469.93,1168.03,1.0,1671.67,1204.55,1.0,1370.69,1204.52,1.0,1490.45,1271.56,0.99,1559.45,1261.43,0.99,-0.07221893279065511,-1.4130965303918774,0.02423229578084948,-1.5036689179751286,-0.15471388844695655,-1.4922458041849456,0.18061902515942344,-1.4750872357720761,-0.2535548897779137,-1.4489431217836652,0.34804650468666787,-1.020409070558637,-0.389485164335573,-0.9791615927304863,0.4020075735951059,-0.3586331980110411,-0.3991876417389512,-0.3150437428786274,0.040387159634748045,-0.8280801588778971,-0.10233006955975682,-0.7902739538233581,0.2554189125302871,-0.007336602371518584,-0.25541891253028604,0.007336602371519671,0.7088066004536225,0.1818856047219327,-0.7297410098264251,0.18174221835636567,-0.1573426384823541,0.5021629499437613,0.17244600232209562,0.4537461538372535
499,16.633,1508.34,871.47,0.99,1528.62,852.96,1.0,1491.24,854.71,0.99,1560.08,859.78,0.96,1470.13,863.76,0.77,1595.62,953.78,1.0,1440.79,961.28,1.0,1606.6,1091.79,1.0,1440.81,1100.51,0.99,1531.54,994.97,0.99,1502.12,1000.21,0.99,1576.34,1164.74,1.0,1469.07,1167.28,1.0,1671.2,1206.33,1.0,1369.44,1205.36,1.0,1490.03,1271.69,0.99,1556.6,1261.86,0.99,-0.06888744634967454,-1.412468391773973,0.028365419085159913,-1.5012332112610929,-0.15089060211573285,-1.4928410754370809,0.1792320436699676,-1.4685278590783726,-0.2521237376842412,-1.449441744461477,0.34966433349018544,-1.017750277674307,-0.39282388915653216,-0.9817839812856848,0.4023189914031285,-0.355922469061806,-0.39272797903282924,-0.31410565512730104,0.04236829714579719,-0.8202233779079933,-0.0987154948213054,-0.7950949254978091,0.2572069742405006,-0.006090292855139948,-0.2572069742405006,0.006090292855139948,0.7121086909637956,0.19335480938523295,-0.7349832554669581,0.1887031683856377,-0.1566931645997641,0.5067890936466136,0.16254368214564677,0.45964926784659205
500,16.667,1510.38,872.54,0.99,1530.62,853.97,0.99,1492.78,855.56,0.99,1560.59,860.66,0.96,1470.72,864.43,0.82,1595.82,954.28,1.0,1441.49,962.04,1.0,1606.79,1093.83,1.0,1439.77,1102.54,0.99,1532.21,997.35,0.99,1501.37,1001.46,0.99,1576.41,1164.85,1.0,1469.73,1167.5,1.0,1670.95,1204.59,1.0,1369.17,1205.33,1.0,1490.52,1271.13,0.99,1555.95,1261.6,0.99,-0.060991479903539585,-1.4112870923148755,0.03628728709784911,-1.500539399786012,-0.14558171207866177,-1.4928974413111007,0.18033099495514424,-1.4683854990330825,-0.2516078780890695,-1.4502658868001161,0.34965564720114045,-1.0184231390197371,-0.3920949511844561,-0.9811265366516154,0.4023803544148385,-0.3477091106084755,-0.40036172387429764,-0.3058465582081737,0.04392924557276136,-0.8114173833502776,-0.10429591126137273,-0.7916636416321099,0.256366078648919,-0.006368298729093174,-0.25636607864892014,0.006368298729093174,0.710750200798691,0.18463260051177785,-0.739683905213137,0.18818923527368642,-0.156443866892058,0.5044413532920393,0.1580299337453401,0.4586376650744868
501,16.7,1510.36,872.85,0.99,1530.61,854.54,1.0,1493.0,855.97,0.99,1560.63,861.22,0.96,1471.02,864.55,0.81,1595.6,954.73,1.0,1440.97,962.22,1.0,1607.41,1093.96,1.0,1439.36,1102.84,0.99,1531.87,999.04,0.99,1501.69,1002.41,0.99,1575.57,1165.41,1.0,1468.58,1168.02,1.0,1670.78,1205.72,1.0,1368.09,1206.61,1.0,1488.81,1270.91,0.99,1554.73,1262.05,0.99,-0.05624788806584824,-1.4109505442996684,0.04097957530021534,-1.4988633766074526,-0.139599431968804,-1.491997437219133,0.18511628889277085,-1.4667903170871903,-0.24513324158786964,-1.4508018008892158,0.3530197157525844,-1.017815497365679,-0.3894139958668922,-0.9818533393107745,0.4097237326589166,-0.34932267146656626,-0.3971441793740218,-0.3066866282719671,0.047029284131881476,-0.8050674034520854,-0.09787564645516954,-0.7888868330054861,0.2568485507539547,-0.006265769861368848,-0.25684855075395363,0.006265769861367756,0.713985676042,0.1872768991897925,-0.7393368368604094,0.1915501062216831,-0.1597171145122021,0.5002773108852834,0.15678828722068275,0.4577372948149952
502,16.733,1510.76,873.34,0.99,1531.03,854.56,1.0,1493.12,856.25,0.99,1561.29,860.77,0.96,1471.05,864.72,0.81,1596.16,954.75,1.0,1440.74,961.84,1.0,1607.98,1094.88,1.0,1438.92,1102.33,0.99,1531.42,999.55,0.99,1501.46,1002.11,0.99,1576.13,1164.15,1.0,1469.01,1166.58,1.0,1672.46,1205.67,1.0,1370.25,1204.91,1.0,1489.43,1271.37,0.99,1557.92,1263.46,0.99,-0.05702256744704084,-1.4099928246165838,0.04084766474190919,-1.500668846348626,-0.14219429393017305,-1.492508970058575,0.18695290529630632,-1.470684922229564,-0.24875551861740158,-1.4516130220250076,0.35531674330462903,-1.016918547236099,-0.395102175630084,-0.9826856934512121,0.41238759404332587,-0.34032478124509813,-0.40388973471167666,-0.3043537289605564,0.042730713116536735,-0.8006094006122727,-0.10192602868814747,-0.7882488779480538,0.25860531011544957,-0.005866419936337759,-0.2586053101154507,0.005866419936337759,0.7237182586483335,0.19460580702395858,-0.7354510985210112,0.19093627685801873,-0.16001082855164364,0.511827033211132,0.17068143600786273,0.4736349495103633
503,16.767,1509.62,873.2,0.99,1529.72,854.51,1.0,1492.21,856.39,0.99,1560.23,860.83,0.96,1470.58,865.19,0.8,1595.96,954.74,1.0,1440.64,962.49,1.0,1609.16,1095.71,1.0,1438.73,1103.22,0.99,1531.52,1002.17,0.99,1501.23,1001.89,0.99,1575.65,1165.14,1.0,1468.36,1167.76,1.0,1671.42,1205.71,1.0,1368.6,1206.03,1.0,1489.5,1272.37,0.99,1555.77,1262.25,0.99,-0.059581074215871915,-1.410750909471468,0.03711489604969228,-1.5006637295840743,-0.14333614099813297,-1.491619529380131,0.18389071957219688,-1.470259822515499,-0.24739255079137426,-1.4492849752340133,0.35577863089501216,-1.018482779349376,-0.3914262497839591,-0.9811995072320568,0.4192804621141884,-0.3403120863973117,-0.4006147723315827,-0.30418339302943204,0.04577423667048879,-0.7903091539913824,-0.09994322299836275,-0.7916561625323951,0.25807240422368927,-0.006302075674024027,-0.2580724042236904,0.006302075674024027,0.7187974326979688,0.1888698404291554,-0.7379923044074027,0.19040927876174119,-0.15637325937722155,0.5095540880859938,0.16243479781177814,0.4608693508179593
504,16.8,1509.41,873.01,0.99,1529.73,854.44,1.0,1492.05,856.03,0.99,1559.93,861.75,0.96,1470.45,865.39,0.81,1595.41,955.11,1.0,1440.79,962.45,1.0,1609.02,1096.71,1.0,1438.58,1103.35,0.99,1533.21,1004.86,0.99,1501.44,1003.4,0.99,1575.7,1163.09,1.0,1468.88,1165.6,1.0,1672.85,1205.89,1.0,1370.07,1207.06,1.0,1492.63,1272.84,0.99,1557.88,1260.11,0.99,-0.06264356903180619,-1.4169459770094266,0.036185415651913494,-1.507263607205129,-0.14707620555293768,-1.4995304336988737,0.18306707595941096,-1.4717104636008973,-0.2521306380907498,-1.4540068462658216,0.35562870866504026,-1.0176418607430184,-0.3963859375848022,-0.9819428082047059,0.4218227284261337,-0.32895169188402457,-0.4071345623953841,-0.2966571811409198,0.05311085200522783,-0.7756762117265287,-0.10140670918580477,-0.7827771131851032,0.2597665389742861,-0.006103857075691777,-0.259766538974285,0.006103857075692883,0.7322683038376416,0.20205955554553037,-0.7403419315234183,0.20775000397466112,-0.14425529949405122,0.5276796601013884,0.173096632130591,0.46576563573998303
505,16.833,1509.01,873.65,0.99,1529.44,855.05,1.0,1491.65,856.5,0.99,1559.75,862.07,0.96,1470.0,865.41,0.81,1594.93,955.65,1.0,1440.04,963.0,1.0,1608.59,1096.77,1.0,1439.36,1104.69,0.99,1532.1,1004.97,0.99,1500.41,1005.59,0.99,1575.51,1163.93,1.0,1468.75,1166.37,1.0,1672.78,1206.48,1.0,1369.28,1206.34,1.0,1488.01,1272.44,0.99,1559.62,1261.8,0.99,-0.06372724526182406,-1.4158911580656672,0.03550656729145779,-1.506236185647216,-0.14804927100460222,-1.4991931593034928,0.1827301041730025,-1.472138223624502,-0.2532089402057062,-1.4559149767362027,0.35360849505036185,-1.0175958751792704,-0.39873243624566307,-0.9818950175059165,0.41995866046777797,-0.3321394078508763,-0.402035372737892,-0.29366991223550687,0.04842687768752801,-0.7780358343017447,-0.10549967736942134,-0.7750243333823598,0.25928051463994894,-0.005925856647822134,-0.25928051463995005,0.00592585664782103,0.7317461508150686,0.20075053709383842,-0.7424321218193392,0.20007052075720264,-0.16572969575712082,0.5211353768400183,0.18209866043184061,0.4694541352557341
506,16.867,1509.58,873.76,0.99,1529.88,855.53,0.99,1492.25,856.66,0.99,1559.12,862.58,0.96,1470.21,865.32,0.83,1594.73,955.91,1.0,1439.95,963.24,1.0,1609.11,1097.08,1.0,1439.54,1105.41,0.99,1532.61,1004.12,0.99,1501.45,1002.94,0.99,1576.02,1164.69,1.0,1469.43,1167.14,1.0,1673.8,1206.45,1.0,1370.88,1206.25,1.0,1489.34,1271.57,0.99,1560.6,1259.96,0.99,-0.06368385102610576,-1.4154093188689199,0.03466397520667935,-1.5037285736582626,-0.14764285736177785,-1.4982540394886543,0.1763236027459202,-1.469573294104512,-0.25442049727165766,-1.4562987599233381,0.34884409989613985,-1.017415529458909,-0.40102173972505917,-0.9819037281640166,0.4185111807447815,-0.3334863358982121,-0.40300807513173154,-0.29312981409924127,0.04789006218281139,-0.7838515539573063,-0.10307142872425964,-0.7895683241521182,0.25819937926483955,-0.005934782617495159,-0.25819937926483844,0.00593478261749626,0.7319161501535902,0.19638074563280378,-0.7356465849417291,0.19541180153198795,-0.16174099402864534,0.5118689448583652,0.1834937890919558,0.45562173980601967
