Frame,Time_Sec,Nose_x,Nose_y,Nose_conf,Left_Eye_x,Left_Eye_y,Left_Eye_conf,Right_Eye_x,Right_Eye_y,Right_Eye_conf,Left_Ear_x,Left_Ear_y,Left_Ear_conf,Right_Ear_x,Right_Ear_y,Right_Ear_conf,Left_Shoulder_x,Left_Shoulder_y,Left_Shoulder_conf,Right_Shoulder_x,Right_Shoulder_y,Right_Shoulder_conf,Left_Elbow_x,Left_Elbow_y,Left_Elbow_conf,Right_Elbow_x,Right_Elbow_y,Right_Elbow_conf,Left_Wrist_x,Left_Wrist_y,Left_Wrist_conf,Right_Wrist_x,Right_Wrist_y,Right_Wrist_conf,Left_Hip_x,Left_Hip_y,Left_Hip_conf,Right_Hip_x,Right_Hip_y,Right_Hip_conf,Left_Knee_x,Left_Knee_y,Left_Knee_conf,Right_Knee_x,Right_Knee_y,Right_Knee_conf,Left_Ankle_x,Left_Ankle_y,Left_Ankle_conf,Right_Ankle_x,Right_Ankle_y,Right_Ankle_conf,norm_Nose_x,norm_Nose_y,norm_Left_Eye_x,norm_Left_Eye_y,norm_Right_Eye_x,norm_Right_Eye_y,norm_Left_Ear_x,norm_Left_Ear_y,norm_Right_Ear_x,norm_Right_Ear_y,norm_Left_Shoulder_x,norm_Left_Shoulder_y,norm_Right_Shoulder_x,norm_Right_Shoulder_y,norm_Left_Elbow_x,norm_Left_Elbow_y,norm_Right_Elbow_x,norm_Right_Elbow_y,norm_Left_Wrist_x,norm_Left_Wrist_y,norm_Right_Wrist_x,norm_Right_Wrist_y,norm_Left_Hip_x,norm_Left_Hip_y,norm_Right_Hip_x,norm_Right_Hip_y,norm_Left_Knee_x,norm_Left_Knee_y,norm_Right_Knee_x,norm_Right_Knee_y,norm_Left_Ankle_x,norm_Left_Ankle_y,norm_Right_Ankle_x,norm_Right_Ankle_y
328,10.933,1018.52,1107.4,0.93,1012.71,1103.29,0.69,1002.41,1116.64,0.9,997.01,1145.73,0.35,984.56,1174.36,0.86,1075.07,1224.58,0.98,1083.68,1243.31,0.99,1073.99,1368.44,0.93,1096.0,1374.2,0.95,1082.37,1448.19,0.9,1086.37,1504.32,0.95,1330.5,1243.11,0.99,1331.09,1275.32,0.99,1512.94,1200.36,0.98,1497.11,1238.84,0.99,1695.64,1156.01,0.97,1700.34,1233.95,0.98,-1.2358186987546649,-0.6008031887004698,-1.2588115948871268,-0.6170683871693893,-1.2995735277897709,-0.5642361731645059,-1.3209438615445548,-0.4491133937336418,-1.3702143532569737,-0.3358110501411483,-1.01202381471151,-0.13706694622165655,-0.9779500047802705,-0.06294354784626661,-1.0162978814624666,0.4322545748826464,-0.9291939840656523,0.45504959755441604,-0.9831342894504133,0.747862744687096,-0.9673044125950176,0.9699954916604342,-0.001167453418085713,-0.06373504168903657,0.001167453418084813,0.06373504168903657,0.7208332299565074,-0.23291685058107697,0.6581864923012788,-0.0806334352321713,1.4438628553267012,-0.4084306102152752,1.4624629606317905,-0.09998545968789191
329,10.967,1019.32,1107.78,0.94,1013.42,1104.69,0.7,1004.44,1117.12,0.9,996.91,1149.75,0.35,987.91,1176.27,0.87,1075.18,1227.89,0.98,1081.49,1245.66,0.99,1075.5,1371.41,0.93,1090.38,1379.57,0.96,1084.45,1449.84,0.91,1084.76,1506.51,0.95,1330.1,1245.05,0.99,1330.11,1274.48,0.99,1507.91,1194.66,0.98,1495.79,1223.5,0.99,1684.75,1152.3,0.97,1700.65,1192.7,0.98,-1.2292860945628448,-0.6011649438748133,-1.2526230894561663,-0.613387200522332,-1.288142786768373,-0.5642212943318274,-1.3179271209288324,-0.4351558463031717,-1.353525926698305,-0.3302580319691253,-1.008336173420317,-0.12607910376688194,-0.9833774551530534,-0.0557912394864896,-1.0070704381040692,0.4416031855703109,-0.9482137458985405,0.47387943613463235,-0.97166940347776,0.7518270007369493,-0.970443222390145,0.9759808143987301,-1.977711431680547e-05,-0.058204047433087706,1.977711431590611e-05,0.0582040474330886,0.7032939622045682,-0.2575178055135021,0.6553542371016776,-0.1434434101366585,1.4027709413460756,-0.4250695180018213,1.4656621648721446,-0.2652704343255208
330,11.0,1017.44,1105.83,0.93,1012.48,1104.0,0.68,1003.9,1115.58,0.88,996.58,1151.27,0.38,989.4,1175.19,0.86,1075.79,1228.06,0.99,1084.78,1242.06,0.99,1075.82,1368.81,0.94,1098.34,1366.51,0.95,1083.76,1453.8,0.92,1085.68,1503.48,0.95,1331.94,1245.4,0.99,1333.62,1272.43,0.99,1509.23,1188.23,0.98,1498.84,1215.93,0.98,1678.45,1151.26,0.97,1699.93,1176.65,0.97,-1.2433592790331505,-0.6036013675105915,-1.2629161447146513,-0.6108169046471126,-1.2967463680104732,-0.5651579319471577,-1.3256085165565585,-0.42443524320264947,-1.3539186567971182,-0.3301206812870249,-1.0132901031227546,-0.12165868762151293,-0.9778432840750345,-0.06645785706889001,-1.0131718156287133,0.4333068052557496,-0.9243773367683513,0.42423809737924745,-0.9818650588724398,0.7684152758748511,-0.9742946592537941,0.9642993660073018,-0.003312049833157052,-0.053288516065620836,0.003312049833157052,0.05328851606562173,0.6957276107864512,-0.27870505054372485,0.6547607086834685,-0.16948626437889217,1.3629479355089404,-0.4244746723673299,1.4476417812425364,-0.3243640232436798
331,11.033,1017.75,1106.34,0.92,1012.49,1104.34,0.67,1004.21,1116.13,0.87,996.36,1150.61,0.39,990.3,1174.99,0.84,1076.0,1227.82,0.98,1083.76,1244.2,0.99,1077.27,1365.84,0.93,1094.85,1370.98,0.95,1083.77,1457.72,0.91,1083.71,1507.12,0.95,1327.89,1240.39,0.99,1328.92,1268.54,0.99,1504.02,1179.6,0.98,1493.36,1210.05,0.98,1668.91,1129.97,0.97,1695.35,1155.78,0.98,-1.246562754296218,-0.5943799648488757,-1.267669512879206,-0.602405348340506,-1.3008946005345554,-0.5550957126573441,-1.332394230739205,-0.41673810126163735,-1.3567111427188452,-0.3189086764986626,-1.0128234601024833,-0.10691817156724652,-0.9816849721549575,-0.04119028077079331,-1.007727341585298,0.44691354319016563,-0.9371842206938674,0.4675387787636561,-0.9816448452374994,0.8155996607956656,-0.9818856067422481,1.0138266330389354,-0.002066536249095223,-0.05647863632234895,0.002066536249094311,0.05647863632234804,0.7046888609413333,-0.30041016755045497,0.6619135669309432,-0.17822370389038233,1.3663416029088,-0.4995600588952623,1.4724371726681529,-0.3959924849357725
332,11.067,1017.43,1104.69,0.92,1012.23,1103.94,0.65,1004.43,1115.01,0.86,995.15,1152.71,0.37,990.8,1175.33,0.84,1072.77,1230.26,0.98,1084.85,1243.37,0.99,1076.87,1362.91,0.93,1100.87,1362.78,0.95,1082.84,1455.15,0.92,1083.25,1502.55,0.94,1323.7,1240.32,0.99,1327.18,1265.66,0.99,1501.14,1179.83,0.98,1491.9,1202.5,0.98,1667.96,1132.77,0.97,1693.14,1143.67,0.98,-1.246197591963921,-0.6000165672810926,-1.2672366084835545,-0.6030510408175783,-1.2987951332630052,-0.5582622114190506,-1.3363416858211208,-0.4057293416517058,-1.3539416323327376,-0.3142096197912995,-1.022293904618434,-0.09196477797909137,-0.9734186508574391,-0.038922180561322885,-1.0057054492856463,0.44473244150733493,-0.9086022961181061,0.44420646609434367,-0.9815510399352205,0.8179322268479149,-0.9798921944019414,1.0097109543538065,-0.007039978604646709,-0.05126237294303095,0.007039978604646709,0.05126237294303095,0.7108760004807015,-0.2960027785723857,0.6734912865111985,-0.20428075847621296,1.3858238342894127,-0.4864058780750708,1.487701225821024,-0.4423048626781459
333,11.1,1019.49,1105.5,0.91,1013.56,1104.27,0.63,1005.51,1116.19,0.86,996.05,1151.53,0.36,991.09,1176.47,0.85,1074.45,1227.72,0.98,1085.05,1243.52,0.99,1077.98,1362.38,0.92,1098.89,1366.82,0.95,1082.25,1465.15,0.9,1084.61,1508.23,0.94,1324.8,1236.78,0.99,1327.95,1262.34,0.99,1500.66,1183.29,0.98,1494.03,1202.57,0.98,1665.36,1139.39,0.97,1693.72,1142.58,0.98,-1.2423555794092136,-0.5831948279312813,-1.2663618638020537,-0.5881742090110779,-1.298950496072266,-0.5399187435873591,-1.3372471993363917,-0.39685262378247615,-1.357326654747603,-0.2958885879043268,-1.0198622589656259,-0.08841437624614147,-0.9769505195787626,-0.024451594895910866,-1.0055718400943403,0.4567266450590537,-0.9209223617378004,0.474700996273928,-0.9882856960205755,0.8727681032465991,-0.9787317615910477,1.047167889358494,-0.006376036748520026,-0.05173698390227518,0.006376036748520026,0.05173698390227518,0.7055540093433531,-0.26827933671391097,0.6787139308400596,-0.19022855035742695,1.3723052807599987,-0.4459987102123365,1.4871144250063628,-0.4330847056232716
334,11.133,1017.79,1103.95,0.9,1012.02,1103.64,0.6,1004.69,1114.72,0.83,994.34,1152.47,0.36,991.39,1175.3,0.83,1072.88,1228.12,0.98,1084.31,1242.66,0.99,1078.06,1360.72,0.93,1099.46,1364.66,0.95,1082.89,1461.44,0.9,1083.82,1506.14,0.94,1322.31,1235.71,0.99,1325.93,1260.94,0.99,1500.26,1182.11,0.98,1496.53,1202.26,0.98,1662.32,1134.68,0.97,1692.47,1137.98,0.98,-1.2459251531579203,-0.5872113210824104,-1.2693932696784085,-0.5884721730965092,-1.2992063189150078,-0.5434068817538732,-1.341302507127669,-0.38986764455310446,-1.353300937584418,-0.29701199461155375,-1.0218595484588375,-0.08217908046732601,-0.9753707145196384,-0.023041053741519192,-1.0007911180296996,0.4571402004021299,-0.9137516564112501,0.4731652227748726,-0.9811462301971237,0.8667950870474659,-0.9773636741548273,1.0486018129514227,-0.0073617488565134595,-0.05130854244470727,0.007361748856514384,0.05130854244470727,0.716407979881945,-0.2693139229469914,0.7012370830671406,-0.18735854203055421,1.375548874736424,-0.4622242811041421,1.498176901268959,-0.44880230805083005
335,11.167,1019.25,1105.47,0.91,1012.85,1104.06,0.62,1005.47,1116.41,0.85,994.83,1151.11,0.34,991.57,1177.02,0.84,1072.99,1226.63,0.98,1082.4,1245.85,0.99,1080.6,1353.0,0.92,1095.33,1368.55,0.95,1082.34,1457.67,0.9,1081.9,1508.09,0.95,1319.85,1233.22,0.99,1322.91,1259.83,0.99,1493.35,1179.86,0.98,1490.88,1198.02,0.98,1660.57,1132.88,0.97,1691.09,1134.81,0.98,-1.238735491617062,-0.5783266632576861,-1.264975544396823,-0.5841076748857275,-1.2952336052584847,-0.5334725730372819,-1.3388576930048375,-0.3912022868720159,-1.3522237198895282,-0.2849710731964519,-1.0184010484320063,-0.08156966407083513,-0.9798199708292635,-0.002767505566616165,-0.987199985673572,0.4365483780820392,-0.9268068641976532,0.5003035063203646,-0.9800659713240745,0.8656962412785372,-0.9818699749526824,1.0724186570840912,-0.0062730126176624365,-0.054550609724175296,0.006273012617661504,0.054550609724174366,0.7050784182086712,-0.27332704977543326,0.694951397838983,-0.19887090001286103,1.3906817972448644,-0.46594543721186554,1.5158140489383496,-0.45803242129546956
336,11.2,1021.73,1107.45,0.93,1015.01,1104.13,0.68,1005.92,1118.21,0.89,998.26,1147.57,0.35,990.1,1178.15,0.85,1074.4,1221.69,0.98,1080.84,1248.0,0.99,1083.93,1346.45,0.91,1092.57,1372.47,0.95,1083.85,1457.61,0.9,1081.69,1510.17,0.95,1320.66,1232.43,0.99,1322.55,1262.32,0.99,1492.68,1178.38,0.98,1489.31,1201.08,0.98,1658.39,1138.19,0.97,1689.15,1143.45,0.98,-1.2274538821485765,-0.5727435913618658,-1.2549603101203597,-0.5863330766098298,-1.2921676658143342,-0.5287005608594275,-1.323521719127408,-0.4085236672208045,-1.356922381664573,-0.2833530470753984,-1.0118640664828304,-0.10513431584155439,-0.985503739676539,0.0025582615301137485,-0.972855694671656,0.40553561775363156,-0.9374902872793641,0.5120411617753271,-0.9731831521475113,0.8605377804535418,-0.9820245039955837,1.0756773420899883,-0.003868091433531727,-0.06117314970807969,0.003868091433531727,0.06117314970807969,0.7002473460227354,-0.2824116068323165,0.6864531998523615,-0.18949554805858587,1.3785345750709743,-0.4469180562647512,1.5044419745370525,-0.4253877272273139
337,11.233,1021.28,1106.78,0.93,1014.4,1103.69,0.67,1005.78,1117.4,0.89,997.05,1147.65,0.35,989.63,1177.4,0.86,1074.82,1222.57,0.98,1079.09,1248.67,0.99,1082.4,1355.65,0.92,1090.34,1379.32,0.96,1084.31,1455.85,0.9,1081.04,1509.42,0.95,1323.22,1231.05,0.99,1324.38,1261.65,0.99,1495.73,1177.56,0.98,1492.68,1203.71,0.98,1659.07,1149.72,0.97,1692.15,1159.66,0.98,-1.2243901884615984,-0.5648821188800247,-1.2522356350324557,-0.5773882860172264,-1.2871233893116405,-0.5218997580395438,-1.3224563469516966,-0.3994688337999453,-1.3524873372941038,-0.27906156120067077,-1.0076975708157108,-0.09624487201380655,-0.9904155858073445,0.00938974361110375,-0.9770190119483992,0.44237024857481433,-0.9448834239000558,0.5381699172277491,-0.9692886626823625,0.8479100372957314,-0.9825233444100809,1.0647240740400392,-0.0023474359027763976,-0.061923740193912426,0.0023474359027754774,0.06192374019391334,0.6958528530417898,-0.2784139926757677,0.683508578035814,-0.1725770118868252,1.3569393709028146,-0.3910909160090044,1.4908241634266473,-0.35086072139936425
338,11.267,1021.74,1106.31,0.93,1015.26,1103.49,0.68,1006.39,1116.86,0.9,997.98,1148.32,0.34,990.26,1177.41,0.86,1074.04,1222.48,0.98,1078.73,1250.49,0.99,1084.93,1348.54,0.92,1090.65,1378.01,0.96,1085.29,1448.31,0.9,1081.81,1506.73,0.95,1320.78,1233.56,0.99,1321.95,1265.74,0.99,1492.88,1176.1,0.98,1490.06,1207.77,0.98,1659.48,1136.05,0.97,1691.55,1153.16,0.98,-1.2212968118867702,-0.5842659491559443,-1.2477098393078008,-0.5957605073854666,-1.2838647086325756,-0.5412632579071989,-1.3181445790972155,-0.4130296402118869,-1.3496119512716531,-0.2944563427307477,-1.0081175936583913,-0.11074721528231501,-0.9890007574539724,0.0034239109619851045,-0.9637290336869369,0.40308399408421375,-0.9404138304696072,0.523206203667203,-0.9622616432746578,0.8097549425095556,-0.976446417260026,1.047879797746686,-0.0023845094199542926,-0.06558419925993596,0.0023845094199542926,0.06558419925993503,0.6991096293392057,-0.29979601339765427,0.6876150711096825,-0.17070641796184588,1.3781853034663172,-0.46304319676374556,1.5089053326935469,-0.3933013913356845
339,11.3,1020.55,1106.12,0.92,1014.13,1104.5,0.64,1005.71,1116.31,0.88,995.25,1151.32,0.32,989.34,1176.76,0.85,1071.3,1227.17,0.98,1081.07,1247.75,0.99,1082.22,1349.62,0.92,1098.77,1364.35,0.95,1083.24,1451.03,0.91,1082.91,1505.05,0.95,1318.36,1239.45,0.99,1321.58,1268.18,0.99,1493.81,1178.98,0.98,1490.35,1207.84,0.98,1662.58,1128.08,0.97,1691.25,1141.04,0.98,-1.2254587248467779,-0.6044824205672472,-1.2517343410832227,-0.6111127162530786,-1.2861955075490894,-0.5627770421483416,-1.329005935248967,-0.41948898538230817,-1.3531942361769091,-0.3153687864640592,-1.0177503877751928,-0.1090519929314755,-0.9777639749044661,-0.02482268107072266,-0.973057283522548,0.3921083198648902,-0.9053218553740806,0.4523948973045838,-0.9688826529055429,0.8071566442477367,-0.9702332686933972,1.0282483559444269,-0.00658936793468436,-0.05879271452282408,0.00658936793468529,0.05879271452282408,0.7114880259413672,-0.3062828257094006,0.6973270240444669,-0.18816533589884046,1.4022256820511487,-0.5146050790481927,1.5195655445899146,-0.46156271356153755
340,11.333,1020.41,1105.99,0.93,1014.99,1103.67,0.69,1005.43,1115.74,0.89,997.57,1149.9,0.36,989.22,1175.37,0.86,1073.26,1229.74,0.98,1082.31,1246.05,0.99,1078.84,1360.54,0.93,1099.41,1369.51,0.95,1082.67,1456.06,0.91,1083.93,1506.54,0.95,1320.74,1243.97,0.99,1322.73,1269.21,0.99,1496.32,1184.73,0.98,1489.67,1200.04,0.98,1667.0,1132.92,0.97,1691.29,1130.71,0.98,-1.2315804848776972,-0.615534791413196,-1.2537331978223154,-0.6250171334854309,-1.2928069867061813,-0.5756844314113457,-1.3249325076922878,-0.4360651188305037,-1.3590607647195136,-0.33196371685644016,-1.0155710975856163,-0.10974176062048062,-0.9785817890710786,-0.04307926096610357,-0.992764430015327,0.4248661458658802,-0.9086903884524482,0.4615284770675826,-0.9771103911633174,0.8152770573916996,-0.9719604984861553,1.0215997417910232,-0.004066780328394437,-0.05158067109983134,0.004066780328393508,0.05158067109983041,0.7135666770177465,-0.2937073712546634,0.6863866878882798,-0.2311320880107325,1.4111727739527016,-0.5054660534798799,1.5104512605624392,-0.5144988017469662
341,11.367,1021.1,1107.13,0.94,1015.34,1104.05,0.69,1005.63,1116.57,0.9,998.06,1149.06,0.35,988.82,1175.97,0.86,1074.81,1228.15,0.98,1081.29,1248.45,0.99,1077.92,1359.29,0.91,1091.81,1375.33,0.96,1081.85,1456.29,0.9,1082.0,1508.19,0.95,1323.92,1243.56,0.99,1324.57,1271.93,0.99,1495.33,1182.81,0.98,1487.01,1206.93,0.98,1666.93,1131.69,0.97,1691.34,1144.9,0.98,-1.2274979809137192,-0.609871871201305,-1.250821434607704,-0.6223434401904503,-1.2901392706091959,-0.5716473220917195,-1.3207917956896587,-0.4400884660990864,-1.3582065026570922,-0.3311242058725008,-1.0100148736387327,-0.11983639098497843,-0.9837759882329996,-0.03763741355652521,-0.9974218283282646,0.4111771016242516,-0.9411782915557914,0.47612644142486193,-0.9815084302349736,0.803950540568093,-0.980901048628359,1.0141045764566023,-0.0013159934809966703,-0.05743805393214813,0.001315993480997591,0.057438053932149055,0.6927592144505889,-0.3034276046108942,0.6590697813370555,-0.20576064226733232,1.3876037724172203,-0.5104232561450089,1.4864450058669019,-0.45693318265585264
342,11.4,1020.89,1106.45,0.94,1015.09,1103.04,0.7,1005.25,1115.84,0.9,997.87,1147.75,0.36,988.06,1175.26,0.87,1076.49,1227.18,0.98,1080.66,1247.97,0.99,1081.62,1360.04,0.92,1093.75,1375.16,0.96,1083.04,1453.41,0.91,1082.43,1508.05,0.95,1325.32,1245.32,0.99,1325.6,1273.61,0.99,1500.13,1191.18,0.98,1491.21,1214.63,0.98,1665.17,1162.76,0.97,1693.47,1173.42,0.97,-1.2288305620829332,-0.6173605688581273,-1.2522314789824338,-0.6311186941386963,-1.2919323448946909,-0.5794752913260046,-1.3217079943288834,-0.45072990197030155,-1.3612878210157981,-0.3397369323314616,-1.004504531115303,-0.13025837967248025,-0.9876800787927305,-0.046378196510303636,-0.9838068235817793,0.40578400295988126,-0.9348666301350639,0.4667877725323739,-0.9780776335822461,0.7824984186334,-0.980538764497538,1.0029511943900775,-0.0005648497182642202,-0.057069994748869105,0.0005648497182633028,0.057069994748869105,0.7047307163510063,-0.27550545008317595,0.6687417200159114,-0.18089312227398646,1.370607841367151,-0.390169942890731,1.4847881772733365,-0.3471606714857858
343,11.433,1020.78,1106.27,0.94,1014.82,1102.88,0.7,1004.91,1115.69,0.91,997.9,1147.82,0.35,987.42,1175.63,0.87,1076.83,1225.86,0.98,1083.37,1247.27,0.99,1081.48,1360.5,0.93,1098.47,1368.85,0.96,1082.88,1453.17,0.91,1084.2,1505.68,0.95,1330.04,1246.23,0.99,1331.51,1277.06,0.99,1502.62,1185.47,0.98,1495.03,1222.97,0.98,1669.53,1152.2,0.97,1695.8,1185.86,0.97,-1.2304977780389705,-0.6167473419339182,-1.2541554717343921,-0.6302036475761124,-1.2934923416205717,-0.5793554837777313,-1.3213179175945493,-0.4518182860539229,-1.3629173521462306,-0.34142894684760033,-1.008012252597966,-0.14204539746487732,-0.982052300120104,-0.057060293099276425,-0.989554488221504,0.39239619299679807,-0.9221141835427766,0.4255407806405513,-0.9839973118500959,0.7602415746670554,-0.9787576884141974,0.9686753827117862,-0.0029175175949895955,-0.0611884812608935,0.002917517594988693,0.0611884812608935,0.6821235525318362,-0.3023699357799916,0.6519957177754186,-0.15351699726014004,1.3446580583544612,-0.4344322628348038,1.4489345035522343,-0.30082186521938564
344,11.467,1021.65,1106.96,0.95,1015.65,1102.4,0.72,1005.17,1116.38,0.92,999.25,1145.72,0.35,987.31,1176.1,0.88,1078.91,1223.35,0.98,1078.87,1250.17,0.99,1084.44,1355.42,0.91,1087.22,1383.52,0.96,1085.46,1448.06,0.9,1081.63,1509.08,0.96,1331.03,1245.8,0.99,1328.58,1277.65,0.99,1503.6,1191.42,0.98,1492.86,1219.17,0.98,1673.44,1159.97,0.97,1695.82,1182.55,0.97,-1.2220909612104647,-0.613771990108022,-1.2458859532348123,-0.6318561840465259,-1.2874478726373393,-0.5764138526297962,-1.3109255981013619,-0.4600563416307374,-1.3582776322298136,-0.33957436534745855,-0.9950074206581084,-0.1521888031557223,-0.9951660539382715,-0.0458251888068885,-0.9730763696756682,0.37157862962020655,-0.9620513567043875,0.4830185089342335,-0.9690312210315293,0.7389733064761309,-0.9842203576070708,0.9809683753637445,0.004858144204971481,-0.06315587466462204,-0.00485814420497058,0.06315587466462294,0.6892417731452448,-0.27881781904529074,0.6466487374216628,-0.16876598093268372,1.3627986807144408,-0.4035432355729122,1.4515540009652563,-0.31399474892128487
345,11.5,1020.93,1107.81,0.95,1014.72,1102.59,0.73,1004.3,1116.91,0.92,998.89,1144.83,0.35,987.13,1176.17,0.88,1077.74,1223.73,0.98,1079.96,1252.68,0.99,1084.82,1353.17,0.9,1089.2,1384.38,0.96,1084.85,1448.34,0.89,1082.2,1509.47,0.95,1330.51,1246.05,0.99,1329.5,1279.94,0.99,1503.45,1185.98,0.98,1495.01,1220.65,0.99,1677.8,1139.74,0.97,1699.01,1175.73,0.98,-1.224663392807185,-0.6148973181680267,-1.2492695876444657,-0.6355807862921181,-1.2905572768883418,-0.5788399312084035,-1.311993591553348,-0.4682111131960233,-1.3585908300857834,-0.3440310574471684,-0.9995622770735404,-0.15558168120544832,-0.9907658595954786,-0.04087164247126392,-0.9715088375489113,0.3573049306685694,-0.9541537436057078,0.48096988088942927,-0.9713899670424511,0.7344018006627765,-0.9818901951131098,0.9766202693267038,0.002000986858747823,-0.06714202439898945,-0.0020009868587487238,0.06714202439899035,0.6872498331001926,-0.30516040183465226,0.6538075972826962,-0.16778571986870494,1.3780855931452707,-0.48837947579211965,1.462127041212699,-0.3457744915419196
346,11.533,1021.09,1108.03,0.95,1014.66,1102.66,0.73,1004.96,1116.93,0.92,998.31,1144.61,0.34,988.03,1175.79,0.88,1078.96,1222.92,0.98,1080.48,1252.21,0.99,1083.57,1354.97,0.91,1087.82,1385.26,0.96,1083.9,1447.06,0.89,1081.38,1510.53,0.96,1331.54,1247.7,0.99,1330.24,1281.91,0.99,1502.71,1189.51,0.98,1494.46,1225.99,0.99,1680.88,1152.17,0.97,1699.98,1190.87,0.98,-1.226237181047215,-0.6205401357607403,-1.2516881335137535,-0.6417954413198862,-1.29008226087385,-0.5853125343684862,-1.3164040079815458,-0.4757507358811177,-1.3570938666683285,-0.35233538628443517,-0.9971786088483693,-0.1657874252038819,-0.9911622095094677,-0.0498529932062289,-0.9789315029586743,0.35688726736320897,-0.9621093337545081,0.4767798568206658,-0.9776253109969384,0.7213939878365401,-0.9875998677956439,0.9726182418102871,0.0025728023488728264,-0.06770428334994398,-0.0025728023488719265,0.06770428334994398,0.6800906147434886,-0.298029465935927,0.6474358157001073,-0.1536358818022845,1.385315529356731,-0.4458270654850004,1.460916336838983,-0.2926463717905942
347,11.567,1020.64,1108.39,0.95,1014.61,1103.55,0.72,1004.82,1117.33,0.92,998.64,1146.02,0.35,987.63,1175.79,0.88,1077.54,1225.07,0.98,1080.43,1249.9,0.99,1079.85,1361.6,0.92,1089.22,1382.5,0.96,1084.12,1448.26,0.9,1082.81,1509.36,0.96,1334.73,1248.57,0.99,1333.87,1281.03,0.99,1507.1,1194.78,0.98,1497.74,1227.15,0.98,1681.1,1161.33,0.97,1701.03,1203.06,0.97,-1.2215506505727916,-0.6091396329021558,-1.2450345198036592,-0.6279890403776786,-1.2831617303791472,-0.5743227521519149,-1.3072297754615292,-0.46258938428564744,-1.3501082829626656,-0.34664995028847856,-0.9999532775651023,-0.15472871053770657,-0.9886981561592633,-0.058028134583735354,-0.9909569694517851,0.376988149510445,-0.954465451260536,0.45838331815474603,-0.9743274302120166,0.7144860114585361,-0.979429232648573,0.9524403083086205,0.0016746374410073908,-0.06320782713382782,-0.0016746374410073908,0.06320782713382782,0.6729705809442657,-0.27269328748679095,0.636518007809785,-0.1466281387300435,1.3506145687006443,-0.4029645023744398,1.4282320668384874,-0.24044678048321166
348,11.6,1019.41,1108.77,0.95,1012.78,1103.38,0.75,1002.72,1118.73,0.93,998.42,1145.96,0.36,986.34,1179.26,0.88,1078.59,1224.54,0.98,1080.5,1251.29,0.99,1078.53,1363.04,0.91,1087.31,1385.82,0.96,1083.12,1448.22,0.89,1083.8,1508.86,0.95,1334.33,1249.07,0.99,1331.45,1282.61,0.99,1510.51,1200.45,0.98,1498.34,1233.99,0.99,1684.42,1153.1,0.97,1699.57,1201.98,0.98,-1.2299151423122927,-0.6162523012727823,-1.255927447382889,-0.6373995598445032,-1.2953970988173076,-0.5771749922979498,-1.3122678245795347,-0.4703401405524995,-1.3596627936976042,-0.33969010151013856,-0.9977268747289015,-0.16203743580929453,-0.9902331337507959,-0.0570858278698603,-0.9979622802046534,0.3813568707182434,-0.9635146122529439,0.4707324830120867,-0.9799537613096255,0.7155541777941692,-0.9772858325844359,0.9534706452875253,0.005649731418048262,-0.06579583047268449,-0.00564973141804737,0.06579583047268449,0.6968786767178436,-0.256552734323723,0.6491305993861457,-0.12496107337835403,1.3792014481850217,-0.44232688893801175,1.4386413308124018,-0.2505498946920471
349,11.633,1019.46,1108.39,0.95,1012.78,1103.18,0.74,1003.71,1118.89,0.93,997.18,1145.55,0.34,987.91,1178.81,0.88,1077.97,1224.14,0.98,1077.67,1250.87,0.99,1081.48,1358.03,0.91,1084.09,1390.57,0.96,1084.23,1443.62,0.89,1083.06,1508.79,0.96,1332.4,1250.03,0.99,1328.59,1281.23,0.99,1515.13,1212.58,0.98,1500.7,1227.79,0.99,1686.43,1184.42,0.97,1699.94,1213.55,0.98,-1.2234131103445691,-0.618481770445706,-1.2496879655123212,-0.6389745841319318,-1.2853635547894933,-0.5771814741490898,-1.3110484057244367,-0.4723180551712062,-1.3475106673120205,-0.3414944499497347,-0.9932721259336161,-0.1631951707949144,-0.9944521343992335,-0.05805641650838689,-0.9794660268858901,0.36344260741022094,-0.9691999532350174,0.49143419231421004,-0.9686492826177289,0.7000990226509225,-0.9732513156336378,0.9564361949985866,0.007493053756672561,-0.06136044021211585,-0.007493053756671667,0.06136044021211495,0.7262362101643541,-0.20866483033671337,0.6694778029681472,-0.1488384011299008,1.4000210440320047,-0.31942829164268505,1.4531607586003175,-0.20484946963121634
